Sample,PR,Multi_funcion_nokegg_noVB12,Pesticide_usage,Nitrogen_Fertilizer_Application,Phosphorus_Fertilizer_Application,Agriculture_Expansion,Agriculture_forestry_and_fishing_value_added,Terrestrial_and_marine_protected_areas,Crop_Harvested,Urban_Expansion,CO2_emissions__metric_tons_per_capita_,Energy_use__kg_of_oil_equivalent_per_capita_,GDP,GNI_PPP__current_international,Industry__including_construction,Population_density,TS_9,TP_9,TK_9,TC_9,PHH2O_9,OC_9,ECE_9,CEC_9,CACO3_9,TN_9,BD_9,Annual_Mean_Temperature,Annual_Precipitation,Mean_Diurnal_Range
SRR17459230,0,0.835792943,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459231,0,0.835924862,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459232,0,0.862735421,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459233,0,0.806194339,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459234,0,0.852655291,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459235,0,0.843561745,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459236,0,0.846809319,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459237,0,0.835382014,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459238,0,0.84479331,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459239,0,0.708283125,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459240,0,0.820366562,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR17459241,0,0.830201381,1,0.529092074,0.463225281,0.201137713,0.006638456,0.598987952,0,0.795898322,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.271147873,0.399406178,0.644793225,0.081362253,0.719532496,0.037963129,0.103740506,0.1405049,0.257049712,0.084107484,0.615526716,0.477232617,0.174790933,0.373855902
SRR19084108,0,0.840614085,0.569165091,0.235976638,0.213527153,0.591645326,0.18339814,0.690366335,0,0.678423528,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126436816,0.274634294,0.494947098,0.05764299,0.665392037,0.03871177,0.046196449,0.130636737,0.234103397,0.086984661,0.739318389,0.589322648,0.214468306,0.488601147
SRR19084109,0,0.824785605,0.569165091,0.236293034,0.21378371,0.591239135,0.18339814,0.690366335,0,0.678334425,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126582712,0.274805287,0.495123287,0.05769104,0.665435115,0.038740478,0.046298372,0.130689416,0.234064585,0.087028713,0.739246979,0.589056888,0.214421146,0.488535059
SRR19084110,0,0.824045599,0.569165091,0.236293034,0.21378371,0.591239135,0.18339814,0.690366335,0,0.678334425,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126582712,0.274805287,0.495123287,0.05769104,0.665435115,0.038740478,0.046298372,0.130689416,0.234064585,0.087028713,0.739246979,0.589056888,0.214421146,0.488535059
SRR19084111,0,0.839226962,0.569165091,0.235976638,0.213527153,0.591645326,0.18339814,0.690366335,0,0.678423528,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126436816,0.274634294,0.494947098,0.05764299,0.665392037,0.03871177,0.046196449,0.130636737,0.234103397,0.086984661,0.739318389,0.589322648,0.214468306,0.488601147
SRR19084112,0,0.82136646,0.569165091,0.236293034,0.21378371,0.591239135,0.18339814,0.690366335,0,0.678334425,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126582712,0.274805287,0.495123287,0.05769104,0.665435115,0.038740478,0.046298372,0.130689416,0.234064585,0.087028713,0.739246979,0.589056888,0.214421146,0.488535059
SRR19084113,0,0.825115123,0.569165091,0.235976638,0.213527153,0.591645326,0.18339814,0.690366335,0,0.678423528,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126436816,0.274634294,0.494947098,0.05764299,0.665392037,0.03871177,0.046196449,0.130636737,0.234103397,0.086984661,0.739318389,0.589322648,0.214468306,0.488601147
SRR19084114,0,0.827763331,0.569165091,0.236293034,0.21378371,0.591239135,0.18339814,0.690366335,0,0.678334425,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126582712,0.274805287,0.495123287,0.05769104,0.665435115,0.038740478,0.046298372,0.130689416,0.234064585,0.087028713,0.739246979,0.589056888,0.214421146,0.488535059
SRR19084115,0,0.849341771,0.569165091,0.236293034,0.21378371,0.591239135,0.18339814,0.690366335,0,0.678334425,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126582712,0.274805287,0.495123287,0.05769104,0.665435115,0.038740478,0.046298372,0.130689416,0.234064585,0.087028713,0.739246979,0.589056888,0.214421146,0.488535059
SRR19084116,0,0.858936194,0.569165091,0.235976638,0.213527153,0.591645326,0.18339814,0.690366335,0,0.678423528,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126436816,0.274634294,0.494947098,0.05764299,0.665392037,0.03871177,0.046196449,0.130636737,0.234103397,0.086984661,0.739318389,0.589322648,0.214468306,0.488601147
SRR19084117,0,0.809228416,0.569165091,0.235976638,0.213527153,0.591645326,0.18339814,0.690366335,0,0.678423528,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126436816,0.274634294,0.494947098,0.05764299,0.665392037,0.03871177,0.046196449,0.130636737,0.234103397,0.086984661,0.739318389,0.589322648,0.214468306,0.488601147
SRR19084118,0,0.809332228,0.569165091,0.236293034,0.21378371,0.591239135,0.18339814,0.690366335,0,0.678334425,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126582712,0.274805287,0.495123287,0.05769104,0.665435115,0.038740478,0.046298372,0.130689416,0.234064585,0.087028713,0.739246979,0.589056888,0.214421146,0.488535059
SRR19084119,0,0.831514242,0.569165091,0.235976638,0.213527153,0.591645326,0.18339814,0.690366335,0,0.678423528,0.134597991,0.140950272,0.102625009,0.150343522,0.129172145,0.042749367,0.126436816,0.274634294,0.494947098,0.05764299,0.665392037,0.03871177,0.046196449,0.130636737,0.234103397,0.086984661,0.739318389,0.589322648,0.214468306,0.488601147
SRR21860266,0.171531565,0.384846753,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860267,0.171531565,0.348064184,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860274,0.171531565,0.548040275,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860276,0.171531565,0.597743657,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860278,0.171531565,0.409509982,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860279,0.171531565,0.329417259,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860280,0.171531565,0.430588489,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860282,0.171531565,0.451002468,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR21860283,0.171531565,0.303618344,1,0.438061325,0.384384552,0.323943842,0.006638456,0.598987952,0.173809262,0.737885492,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.232547663,0.518419236,0.998040018,0.577446274,0.977645485,0.025211283,0.095713355,0.116740884,0.816695681,0.070661463,0.68564025,0.019711003,0.015476785,0.748271936
SRR2546422,0,1.374540101,1,0.125398132,0.10757734,0.75211756,0.006638456,0.598987952,0,0.96969697,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.068816736,0.260482223,0.451679112,0.034326982,0.63122058,0.065580207,0.060443275,0.164787915,0.07240914,0.130543765,0.84185062,0.681335852,0.082875686,0.510317123
SRR2546423,0,1.322392447,1,0.125398132,0.10757734,0.75211756,0.006638456,0.598987952,0,0.96969697,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.068816736,0.260482223,0.451679112,0.034326982,0.63122058,0.065580207,0.060443275,0.164787915,0.07240914,0.130543765,0.84185062,0.681335852,0.082875686,0.510317123
SRR2546424,0,1.243830141,1,0.125398132,0.10757734,0.75211756,0.006638456,0.598987952,0,0.96969697,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.068816736,0.260482223,0.451679112,0.034326982,0.63122058,0.065580207,0.060443275,0.164787915,0.07240914,0.130543765,0.84185062,0.681335852,0.082875686,0.510317123
SRR2546425,0,1.404320283,1,0.125398132,0.10757734,0.75211756,0.006638456,0.598987952,0,0.96969697,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.068816736,0.260482223,0.451679112,0.034326982,0.63122058,0.065580207,0.060443275,0.164787915,0.07240914,0.130543765,0.84185062,0.681335852,0.082875686,0.510317123
SRR2546426,0,1.384142062,1,0.125398132,0.10757734,0.75211756,0.006638456,0.598987952,0,0.96969697,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.068816736,0.260482223,0.451679112,0.034326982,0.63122058,0.065580207,0.060443275,0.164787915,0.07240914,0.130543765,0.84185062,0.681335852,0.082875686,0.510317123
SRR2844600,0,0.182061374,0.124268215,0.301471691,0.26985106,0.503761908,0.727001838,0.030476293,0,0.713495841,0.09715872,0.059391783,0.124658389,0.394152514,0.4274456,0.880416172,0.159192997,0.301030035,0.527839231,0.062025592,0.678117235,0.037338297,0.057427563,0.13112424,0.241828898,0.084414634,0.709115399,0.57019271,0.20577961,0.460601128
SRR2844601,0,0.492107291,0.124268215,0.301471691,0.26985106,0.503761908,0.727001838,0.030476293,0,0.713495841,0.09715872,0.059391783,0.124658389,0.394152514,0.4274456,0.880416172,0.159192997,0.301030035,0.527839231,0.062025592,0.678117235,0.037338297,0.057427563,0.13112424,0.241828898,0.084414634,0.709115399,0.57019271,0.20577961,0.460601128
SRR2844602,0,0.494737641,0.124268215,0.301471691,0.26985106,0.503761908,0.727001838,0.030476293,0,0.713495841,0.09715872,0.059391783,0.124658389,0.394152514,0.4274456,0.880416172,0.159192997,0.301030035,0.527839231,0.062025592,0.678117235,0.037338297,0.057427563,0.13112424,0.241828898,0.084414634,0.709115399,0.57019271,0.20577961,0.460601128
SRR5035371,1.743009352,1.048930737,0.092471144,0.373283097,0.185114501,0.585858586,0,1,0.293031148,0.767676768,0.557602843,0.497107743,0.194483693,0.213043883,0.440985747,0.459560948,0.083749144,0.370445736,0.541113817,0.051789136,0.665519733,0.063980394,0.015060837,0.161188703,0.025806984,0.1289703,0.751858414,0.409349454,0.16425362,0.243358097
SRR5246127,2.678875979,0.949194201,1,0.125348357,0.107488345,0.232323232,0.006638456,0.598987952,0.132599532,0.472506072,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.087476122,0.214776013,0.466575714,0.058972185,0.704222251,0.087438666,0.058615162,0.288415252,0.029712634,0.162899498,0.890892421,0.726028432,0.272091862,0.619522163
SRR5246500,2.678875979,0.741629806,1,0.125348357,0.107488345,0.232323232,0.006638456,0.598987952,0.132599532,0.472506072,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.087476122,0.214776013,0.466575714,0.058972185,0.704222251,0.087438666,0.058615162,0.288415252,0.029712634,0.162899498,0.890892421,0.726028432,0.272091862,0.619522163
SRR5262244,2.929001008,0.829318031,0.005450053,0.0593921,0.055697574,0.171717172,0.084139647,0.224824939,0.196716533,0.797979798,0.16219422,0.102806886,0.002237312,0.003215118,0.4099086,0.102508276,0.125802325,0.220180136,0.412912048,0.101640499,0.624011987,0.056000249,0.034238284,0.148666422,0.00614132,0.115619243,0.849385473,0.957831688,0.601597604,0.075376511
SRR3984567,0,0.764025606,1,0.301471691,0.26985106,0.503761908,0.006638456,0.598987952,0,0.713495841,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.159192997,0.301030035,0.527839231,0.062025592,0.678117235,0.037338297,0.057427563,0.13112424,0.241828898,0.084414634,0.709115399,0.57019271,0.20577961,0.460601128
SRR5262250,2.929001008,0.856386363,0.005450053,0.0593921,0.055697574,0.171717172,0.084139647,0.224824939,0.196716533,0.797979798,0.16219422,0.102806886,0.002237312,0.003215118,0.4099086,0.102508276,0.125802325,0.220180136,0.412912048,0.101640499,0.624011987,0.056000249,0.034238284,0.148666422,0.00614132,0.115619243,0.849385473,0.957831688,0.601597604,0.075376511
SRR5915952,2.872299485,0.983603839,0.095288335,0.127958778,0.115631415,1,0.069066846,0.760739767,0.790890904,0.792768836,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.083749144,0.235778262,0.51216917,0.035225968,0.636820152,0.025772461,0.011854317,0.080249281,0.102014717,0.061971557,0.780155513,0.461802641,0.13105342,0.472820879
SRR5915970,0.17842086,0.956868119,0.095288335,0.29093912,0.266221573,0.511479761,0.069066846,0.760739767,0.772052591,0.798185669,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.158238295,0.175260065,0.107200967,0.051929303,0.600245038,0.031771135,0.013224668,0.07136321,0.088633025,0.067397644,0.676860141,0.953614367,0.383175237,0.384729648
SRR5916029,2.398788965,0.951582413,0.095288335,0.139086253,0.127401044,0.573864049,0.069066846,0.760739767,0.211764531,0.801398988,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.083749144,0.235897102,0.552775607,0.024918938,0.83527566,0.019276354,0.025568274,0.197126804,0.241051169,0.064839207,0.826718439,0.706589685,0.147029456,0.661810108
SRR5916035,0,1.013472221,0.095288335,0.289625523,0.265122059,0.513206767,0.069066846,0.760739767,0.223231014,0.79798384,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.100704116,0.314479624,0.461695789,0.033683841,0.628800396,0.018619556,0.005402316,0.082339726,0.088633025,0.060168863,0.648417581,0.963291348,0.361707439,0.433317821
SRR5916065,1.611093932,0.903784172,0.095288335,0.127355948,0.114830457,0.767676768,0.069066846,0.760739767,0.788786176,0.696969697,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.083749144,0.235778262,0.507222345,0.033560799,0.591445724,0.027083006,0.013032791,0.073538687,0.113280256,0.060168863,0.782097744,0.476835202,0.196205691,0.457935009
SRR5916087,0,0.923387659,0.095288335,0.125652537,0.108645284,1,0.069066846,0.760739767,0,0.792852899,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.066568592,0.03955452,0.13574379,0.017005713,0.113309086,0.002712067,0.003771903,0.005438124,0.271154444,0.010599823,0,0.500250425,0.155017474,0.357450973
SRR5916105,0.17842086,0.941871537,0.095288335,0.29093912,0.266221573,0.511479761,0.069066846,0.760739767,0.772052591,0.798185669,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.158238295,0.175260065,0.107200967,0.051929303,0.600245038,0.031771135,0.013224668,0.07136321,0.088633025,0.067397644,0.676860141,0.953614367,0.383175237,0.384729648
SRR5916120,0,0.995564878,0.095288335,0.289910595,0.265350924,0.512843497,0.069066846,0.760739767,0,0.797865441,1,0.705087423,0.072847043,0.056249787,0.345301724,0,0.157734904,0.175260065,0.107200967,0.05183651,0.600245038,0.031771135,0.013224668,0.07136321,0.088633025,0.067397644,0.676860141,0.959874267,0.37343984,0.416385541
